ID Next,EAN,SKU,URL Foto24,URL Photo24,Precio F24,Marca
FT_005165,6952344211205,M00659,https://www.foto24.com/filtro-difusor-godox-para-reflector-ad-r6.html,https://www.photo24.fr/filtre-diffuseur-godox-pour-reflecteur-ad-r6.html,11.99,Godox
x,,IRIXEDGENDVARI,https://www.foto24.com/filtro-irix-edge-nd-variable-2-5.html,https://www.photo24.fr/filtre-irix-edge-nd-variable-2-5.html,114.99,Irix
x,,IRIXCPL,https://www.foto24.com/filtro-polarizador-circular-irix-edge.html,https://www.photo24.fr/filtre-polarisant-circulaire-irix-edge.html,41.99,Irix
FT_008780,6952344224243,M01174,https://www.foto24.com/godox-lente-19-para-los-kits-vsa.html,https://www.photo24.fr/godox-lentille-19-pour-les-kits-vsa.html,277.99,Godox
FT_010672,6952344227831,M01226,https://www.foto24.com/godox-movelink-ii-m1-sistema-de-microfonos-inalambricos-blanco.html,https://www.photo24.fr/godox-movelink-ii-m1-systeme-de-micros-sans-fil-blanc.html,156.99,Godox
FT_010686,6952344228029,M01277,https://www.foto24.com/godox-movelink-mini-lt-kit-2-sistema-de-microfonos-inalambricos-verde-menta.html,https://www.photo24.fr/godox-movelink-mini-lt-kit-2-systeme-de-micros-sans-fil-vert-menthe.html,144.99,Godox
FT_008781,6952344224250,M01202,https://www.foto24.com/lente-godox-26-para-kits-vsa-spotlight.html,https://www.photo24.fr/lentille-godox-26-pour-kit-vsa-spotlight.html,277.99,Godox
FT_005236,6952344206294,M00501,https://www.foto24.com/tripode-para-flash-de-estudio-godox-260t.html,https://www.photo24.fr/trepied-pour-flash-de-studio-godox-260t.html,25.99,Godox
FT_005237,6952344203767,M00680,https://www.foto24.com/tripode-para-flash-de-estudio-godox-302.html,https://www.photo24.fr/trepied-pour-flash-de-studio-godox-302.html,14.99,Godox
FT_008782,6952344224267,M01225,https://www.foto24.com/lente-godox-36-para-kits-vsa-spotlight.html,https://www.photo24.fr/lentille-godox-36-pour-kits-vsa-spotlight.html,277.99,Godox
FT_005894,6952344220481,M00992,https://www.foto24.com/monitor-godox-gm55-4k-hdmi-pantalla-tactil-5-5.html,https://www.photo24.fr/moniteur-godox-gm55-4k-hdmi-ecran-tactile-5-5.html,194.99,Godox
FT_005891,6952344221273,M00502,https://www.foto24.com/adaptador-ac-godox-para-tl60-230v.html,https://www.photo24.fr/adaptateur-ac-godox-pour-tl60-230v.html,23.49,Godox
FT_005612,6952344219140,M00503,https://www.foto24.com/adaptador-ac-godox-ac1200-para-ad1200pro.html,https://www.photo24.fr/adaptateur-ac-godox-ac1200-pour-ad1200pro.html,187.99,Godox
FT_005609,6952344218808,M00504,https://www.foto24.com/kit-de-iluminacion-godox-ad1200pro-ttl-power-pack.html,https://www.photo24.fr/kit-d-eclairage-godox-ad1200pro-ttl-power-pack.html,1704.99,Godox
FT_005618,6952344219195,M00505,https://www.foto24.com/anillo-adaptador-godox-ad-ab-para-ad-300.html,https://www.photo24.fr/bague-d-adaptation-godox-ad-ab-pour-ad-300.html,9.99,Godox
FT_005720,6952344217740,M01172,https://www.foto24.com/godox-ad-e2-e-soporte-para-ad200-pro.html,https://www.photo24.fr/godox-ad-e2-e-support-pour-ad200-pro.html,9.94,Godox
FT_008131,6952344222997,M01056,https://www.foto24.com/kit-de-iluminacion-de-estudio-godox-ad300-pro-2xad100-pro-ad-k1.html,https://www.photo24.fr/kit-de-iluminacion-de-estudio-godox-ad300-pro-2xad100-pro-ad-k1.html,1374.99,Godox
FT_005718,6952344216637,M00727,https://www.foto24.com/godox-ad-r10-reflector-para-godox-ad400-pro.html,https://www.photo24.fr/godox-ad-r10-reflecteur-pour-godox-ad400-pro.html,19.99,Godox
FT_005320,6952344217009,M00506,https://www.foto24.com/reflector-godox-ad-r12-para-ad400-pro.html,https://www.photo24.fr/reflecteur-godox-ad-r12-pour-ad400-pro.html,23.89,Godox
FT_005617,6952344219171,M00535,https://www.foto24.com/reflector-godox-ad-r14-estandar-para-ad300pro.html,https://www.photo24.fr/reflecteur-godox-ad-r14-standard-pour-ad300pro.html,27.99,Godox
FT_005711,6952344212509,M00941,https://www.foto24.com/godox-ad-r9-reflector-para-ad600-pro.html,https://www.photo24.fr/godox-ad-r9-reflecteur-pour-ad600-pro.html,20.99,Godox
FT_005733,6952344220054,M00537,https://www.foto24.com/godox-ad-s60s-softbox-para-ad300pro.html,https://www.photo24.fr/godox-ad-s60s-softbox-pour-ad300pro.html,54.99,Godox
FT_005892,6952344220627,M00522,https://www.foto24.com/godox-ad100-pro-ttl-flash-de-estudio.html,https://www.photo24.fr/godox-ad100-pro-ttl-flash-de-studio.html,257.99,Godox
FT_005978,6952344221624,M01033,https://www.foto24.com/godox-ad100-pro-ttl-kit-de-2-flashes-con-mochila.html,https://www.photo24.fr/godox-ad100-pro-ttl-kit-de-2-flashs-et-sac-a-dos.html,744.99,Godox
FT_005979,6952344221631,M01044,https://www.foto24.com/godox-ad100-pro-ttl-kit-de-3-flashes-con-mochila.html,https://www.photo24.fr/godox-ad100-pro-ttl-kit-de-3-flashs-et-sac-a-dos.html,994.99,Godox
FT_010230,6952344227312,M01157,https://www.foto24.com/godox-ad100-pro-ttl-flash-para-exteriores-verde.html,https://www.photo24.fr/godox-ad100-pro-ttl-flash-pour-exterieurs-vert.html,290.99,Godox
FT_010231,6952344227299,M01150,https://www.foto24.com/godox-ad100-pro-ttl-flash-para-exteriores-verde-menta.html,https://www.photo24.fr/godox-ad100-pro-ttl-flash-pour-exterieurs-vert-menthe.html,290.99,Godox
FT_010232,6952344227305,M01149,https://www.foto24.com/godox-ad100-pro-ttl-flash-para-exteriores-rosa.html,https://www.photo24.fr/godox-ad100-pro-ttl-flash-pour-exterieurs-rose.html,290.99,Godox
FT_010229,6952344227329,M01159,https://www.foto24.com/godox-ad100-pro-ttl-flash-para-exteriores-rojo.html,https://www.photo24.fr/godox-ad100-pro-ttl-flash-pour-exterieurs-rouge.html,290.99,Godox
FT_010228,6952344227282,M01160,https://www.foto24.com/godox-ad100-pro-ttl-flash-para-exteriores-blanco.html,https://www.photo24.fr/godox-ad100-pro-ttl-flash-pour-exterieurs-blanc.html,290.99,Godox
FT_004901,6952344211830,C00047,https://www.foto24.com/godox-ad-b2-doble-cabezal-para-ad200.html,https://www.photo24.fr/godox-ad-b2-double-tete-pour-ad200.html,55.99,Godox
FT_004899,6952344211168,C00048,https://www.foto24.com/godox-ad-e-soporte-para-flash.html,https://www.photo24.fr/godox-ad-e-support-pour-flash.html,11.99,Godox
FT_004903,6952344211519,C00049,https://www.foto24.com/godox-ad-l-led-para-ad200.html,https://www.photo24.fr/godox-ad-l-led-pour-ad200.html,13.99,Godox
FT_004902,6952344211526,C00050,https://www.foto24.com/godox-ad-m-mini-reflector-para-ad200.html,https://www.photo24.fr/godox-ad-m-mini-reflecteur-pour-ad200.html,14.99,Godox
FT_004895,6952344211144,M00129,https://www.foto24.com/godox-wb29-bateria-para-ad200.html,https://www.photo24.fr/godox-wb29-batterie-pour-ad200.html,55.99,Godox
FT_005161,6952344211106,M00130,https://www.foto24.com/godox-c29-cargador-bateria-wb29-para-godox-ad200.html,https://www.photo24.fr/godox-c29-chargeur-batterie-wb29-pour-godox-ad200.html,23.99,Godox
FT_004900,6952344211120,C00051,https://www.foto24.com/godox-h200-cabezal-de-flash-speedlite-para-ad200.html,https://www.photo24.fr/godox-h200-tete-de-flash-speedlite-pour-ad200.html,61.99,Godox
FT_004898,6952344211175,C00052,https://www.foto24.com/godox-bd07-juego-de-aletas-geles-y-nido-para-godox-ad200.html,https://www.photo24.fr/godox-bd07-jeu-de-faces-rabattables-gels-et-nid-d-abeille-pour-godox-ad200.html,26.99,Godox
FT_005282,6952344217429,M00004,https://www.foto24.com/godox-ad200-pro-ttl-kit.html,https://www.photo24.fr/godox-ad200-pro-ttl-kit.html,329.99,Godox
FT_005163,6952344216651,C00092,https://www.foto24.com/kit-de-accesorios-ak-r1-para-godox-ad200-cabezal-redondo.html,https://www.photo24.fr/kit-d-accessoires-ak-r1-pour-godox-ad200-a-tete-ronde.html,48.99,Godox
FT_005162,6952344216583,M00131,https://www.foto24.com/godox-h200r-cabezal-redondo-para-flash-godox-ad200-y-ad200pro.html,https://www.photo24.fr/godox-h200r-tete-ronde-pour-flash-godox-ad200-y-ad200pro.html,80.99,Godox
FT_004893,6952344211069,C00046,https://www.foto24.com/flash-de-estudio-godox-ad200.html,https://www.photo24.fr/flash-studio-godox-ad200.html,294.99,Godox
FT_005719,6952344216835,M01094,https://www.foto24.com/godox-uc29-cargador-usb-para-ad200-ad200-pro.html,https://www.photo24.fr/godox-uc29-chargeur-usb-pour-ad200-ad200-pro.html,25.89,Godox
FT_008564,6952344223284,M01087,https://www.foto24.com/godox-ad200pro-pc-soporte-de-silicona.html,https://www.photo24.fr/godox-ad200pro-pc-support-en-silicone.html,14.99,Godox
FT_005582,6952344218792,M00329,https://www.foto24.com/godox-ad300-pro-ttl-flash-de-estudio.html,https://www.photo24.fr/godox-ad300-pro-ttl-flash-de-studio.html,538.99,Godox
FT_005732,6952344220221,M00954,https://www.foto24.com/kit-godox-ad300-pro-ttl-dual-dos-flashes-y-una-mochila.html,https://www.photo24.fr/kit-godox-ad300-pro-ttl-double-deux-flashs-et-un-sac-a-dos.html,1069.99,Godox
FT_005317,6952344217443,M00540,https://www.foto24.com/adaptador-ac-godox-para-ad400pro.html,https://www.photo24.fr/adaptateur-ac-godox-pour-ad400pro.html,114.99,Godox
FT_005159,6952344216613,M00542,https://www.foto24.com/cargador-godox-c400p-para-ad400pro.html,https://www.photo24.fr/chargeur-godox-c400p-pour-ad400pro.html,39.99,Godox
FT_005160,6952344216668,M00660,https://www.foto24.com/tubo-de-flash-para-godox-ad400-pro.html,https://www.photo24.fr/tube-de-flash-pour-godox-ad400-pro.html,121.99,Godox
FT_005099,6952344216477,M00037,https://www.foto24.com/godox-ad400-pro-ttl-flash-de-estudio.html,https://www.photo24.fr/godox-ad400-pro-ttl-flash-de-studio.html,683.99,Godox
FT_005100,6952344216590,M00132,https://www.foto24.com/godox-wb400p-bateria-para-godox-ad400pro.html,https://www.photo24.fr/godox-wb400p-batterie-pour-godox-ad400pro.html,169.99,Godox
FT_005164,6952344210192,M00133,https://www.foto24.com/godox-wb87-bateria-para-godox-ad600.html,https://www.photo24.fr/godox-wb87-batterie-pour-godox-ad600.html,170.99,Godox
FT_005157,6952344215128,M00134,https://www.foto24.com/godox-ac26-adaptador-ac-para-godox-ad600-pro.html,https://www.photo24.fr/godox-ac26-adaptateur-secteur-pour-godox-ad600-pro.html,112.99,Godox
FT_005155,6952344212493,M00135,https://www.foto24.com/godox-c26-cargador-para-baterias-wb26.html,https://www.photo24.fr/godox-c26-chargeur-pour-batteries-wb26.html,41.99,Godox
FT_005158,6952344216408,M00729,https://www.foto24.com/godox-h600p-cabezal-de-flash-para-ad600-pro.html,https://www.photo24.fr/godox-h600p-tete-de-flash-pour-ad600-pro.html,127.99,Godox
FT_005156,6952344212639,M00136,https://www.foto24.com/godox-ft-ad600pro-tubo-de-flash-para-godox-ad600-pro.html,https://www.photo24.fr/godox-ft-ad600pro-tube-de-flash-pour-godox-ad600-pro.html,134.99,Godox
FT_004897,6952344215524,C00054,https://www.foto24.com/godox-ad600-pro.html,https://www.photo24.fr/godox-ad600-pro.html,659.99,Godox
FT_004904,6952344212486,C00055,https://www.foto24.com/godox-wb26-bateria-para-godox-ad600-pro.html,https://www.photo24.fr/godox-wb26-batterie-pour-godox-ad600-pro.html,178.99,Godox
FT_004894,6952344210130,C00056,https://www.foto24.com/godox-ad600b-ttl.html,https://www.photo24.fr/godox-ad600b-ttl.html,708.99,Godox
FT_004896,6952344210154,C00053,https://www.foto24.com/godox-ad600bm.html,https://www.photo24.fr/godox-ad600bm.html,509.99,Godox
FT_010667,6952344223611,M01304,https://www.foto24.com/godox-ai2c-interfaz-de-audio-de-2-canales.html,https://www.photo24.fr/godox-ai2c-interface-audio-a-2-canaux.html,144.99,Godox
FT_008901,6952344224397,M01218,https://www.foto24.com/godox-ak-r22-difusor-esferico-plegable.html,https://www.photo24.fr/godox-ak-r22-diffuseur-spherique-pliant.html,31.99,Godox
FT_010658,6952344227404,M01236,https://www.foto24.com/godox-ak-r23-lente-de-83mm-para-ak-r21.html,https://www.photo24.fr/godox-ak-r23-lentille-de-83mm-pour-ak-r21.html,65.99,Godox
FT_010656,6952344227411,M01274,https://www.foto24.com/godox-ak-r24-lente-de-50mm-para-ak-r21.html,https://www.photo24.fr/godox-ak-r24-lentille-de-50mm-pour-ak-r21.html,68.99,Godox
FT_010659,6952344227428,M01201,https://www.foto24.com/godox-ak-r25-adaptador-para-cabezal-fresnel-para-ak-r21.html,https://www.photo24.fr/godox-ak-r25-adaptateur-pour-tete-fresnel-pour-ak-r21.html,10.99,Godox
FT_010660,6952344228708,M01227,https://www.foto24.com/godox-ak-r26-soporte-para-diapositivas-para-ak-r21.html,https://www.photo24.fr/godox-ak-r26-support-pour-diapositives-pour-ak-r21.html,3.99,Godox
FT_010657,6952344228883,M01252,https://www.foto24.com/godox-ak-r27-lente-de-65mm-para-ak-r21.html,https://www.photo24.fr/godox-ak-r27-lentille-de-65mm-pour-ak-r21.html,54.99,Godox
FT_010649,6952344228715,M01204,https://www.foto24.com/godox-ak-s-set-completo-de-diapositivas-para-ak-r21.html,https://www.photo24.fr/godox-ak-s-set-complet-de-diapositives-pour-ak-r21.html,65.99,Godox
FT_010655,6952344227602,M01278,https://www.foto24.com/godox-ak-s06-set-de-diapositivas-para-ak-r21.html,https://www.photo24.fr/godox-ak-s06-set-de-diapositives-pour-ak-r21.html,10.99,Godox
FT_005722,6952344211151,M00728,https://www.foto24.com/bolsa-godox-para-ad200.html,https://www.photo24.fr/mallette-godox-pour-ad200.html,13.99,Godox
FT_005226,6952344206065,M00545,https://www.foto24.com/godox-bd-03-kit-de-viseras-con-nido-de-abeja-y-filtros.html,https://www.photo24.fr/godox-bd-03-kit-de-visieres-avec-nid-d-abeille-et-filtres.html,24.99,Godox
FT_005800,6952344206072,M00596,https://www.foto24.com/godox-bd-04-kit-de-viseras-con-nido-de-abejas-y-filtros.html,https://www.photo24.fr/godox-bd-04-kit-de-visieres-avec-nid-d-abeille-et-filtres.html,26.99,Godox
FT_005318,6952344216859,M00597,https://www.foto24.com/godox-bd-08-kit-de-viseras-con-nido-de-abejas-y-filtros-para-ad400-pro.html,https://www.photo24.fr/godox-bd-08-kit-de-visieres-avec-nid-d-abeille-et-filtres-pour-ad400-pro.html,26.89,Godox
FT_005790,6952344219621,M00605,https://www.foto24.com/godox-bd-09-nido-de-abeja-para-cabezal-godox-r1200.html,https://www.photo24.fr/godox-bd-09-nid-d-abeille-pour-tete-godox-r1200.html,14.99,Godox
FT_005752,6952344219577,M00560,https://www.foto24.com/godox-bd-10-kit-de-viseras-con-nido-de-abejas-y-filtros-para-ad300-pro.html,https://www.photo24.fr/godox-bd-10-kit-de-visieres-avec-nid-d-abeille-et-filtres-pour-ad300-pro.html,28.99,Godox
FT_005232,6952344206157,M00607,https://www.foto24.com/nido-de-abeja-para-beauty-dish-godox-bdr-c420-42cm.html,https://www.photo24.fr/nid-d-abeille-pour-beauty-dish-godox-bdr-c420-42cm.html,34.99,Godox
FT_005233,6952344206164,M00610,https://www.foto24.com/nido-de-abeja-para-beauty-dish-godox-bdr-c550-55cm.html,https://www.photo24.fr/nid-d-abeille-pour-beauty-dish-godox-bdr-c550-55cm.html,39.99,Godox
FT_005228,6952344206102,M00608,https://www.foto24.com/godox-bdr-s420-beauty-dish-plateado-42cm.html,https://www.photo24.fr/godox-bdr-s420-beauty-dish-argente-42cm.html,38.99,Godox
FT_005630,6952344218525,M00702,https://www.foto24.com/godox-bdr-s55-pro-beauty-dish-plateado-54cm.html,https://www.photo24.fr/godox-bdr-s55-pro-beauty-dish-argente-54cm.html,119.99,Godox
FT_005229,6952344206119,M00611,https://www.foto24.com/godox-bdr-s550-beauty-dish-plateado-55cm.html,https://www.photo24.fr/godox-bdr-s550-beauty-dish-argente-55cm.html,79.99,Godox
FT_005230,6952344206126,M00609,https://www.foto24.com/godox-bdr-w420-beauty-dish-blanco-42cm.html,https://www.photo24.fr/godox-bdr-w420-beauty-dish-blanc-42cm.html,37.99,Godox
FT_005631,6952344218532,M00703,https://www.foto24.com/godox-bdr-s55-pro-beauty-dish-blanco-54cm.html,https://www.photo24.fr/godox-bdr-s55-pro-beauty-dish-blanc-54cm.html,133.99,Godox
FT_005231,6952344206133,M00612,https://www.foto24.com/godox-bdr-w550-beauty-dish-blanco-55cm.html,https://www.photo24.fr/godox-bdr-w550-beauty-dish-blanc-55cm.html,72.99,Godox
FT_005826,6952344209042,M00798,https://www.foto24.com/godox-bh-p1-adaptador-para-bateria-panasonic.html,https://www.photo24.fr/godox-bh-p1-adaptateur-pour-batterie-panasonic.html,4.99,Godox
FT_005713,6952344216675,M00718,https://www.foto24.com/adaptador-bowens-para-godox-ad400-pro.html,https://www.photo24.fr/adaptateur-bowens-pour-godox-ad400-pro.html,19.99,Godox
FT_005714,6952344216705,M00719,https://www.foto24.com/adaptador-broncolor-para-godox-ad400-pro.html,https://www.photo24.fr/adaptateur-broncolor-pour-godox-ad400-pro.html,35.99,Godox
FT_005610,6952344219089,M00613,https://www.foto24.com/godox-c1200p-cargador-para-ad1200pro.html,https://www.photo24.fr/godox-c1200p-chargeur-pour-ad1200pro.html,52.99,Godox
FT_010140,6952344224816,M01178,https://www.foto24.com/godox-c5r-panel-led-rgbww.html,https://www.photo24.fr/godox-c5r-panneau-led-rgbww.html,118.99,Godox
FT_005717,6952344216644,M00914,https://www.foto24.com/godox-cb-11-bolsa-para-ad400-pro.html,https://www.photo24.fr/godox-cb-11-mallette-pour-ad400-pro.html,41.99,Godox
FT_005712,6952344216903,M00717,https://www.foto24.com/godox-cb-12-bolsa-para-ad600-pro.html,https://www.photo24.fr/godox-cb-12-sac-pour-ad600-pro.html,41.99,Godox
FT_005780,6952344219461,M00755,https://www.foto24.com/godox-cb-17-bolsa-de-transporte-para-ad1200pro.html,https://www.photo24.fr/godox-cb-17-sac-de-transport-pour-ad1200pro.html,97.99,Godox
FT_005781,6952344219126,M00767,https://www.foto24.com/godox-cb-18-bolsa-para-la-bateria-de-ad1200.html,https://www.photo24.fr/godox-cb-18-sac-pour-batterie-ad1200.html,30.99,Godox
FT_006793,6952344222027,M00890,https://www.foto24.com/godox-cb-22-k4-estuche-de-transporte-para-4xtl30.html,https://www.photo24.fr/godox-cb-22-k4-etui-de-transport-pour-4xtl30.html,19.99,Godox
FT_006792,6952344222034,M00838,https://www.foto24.com/godox-cb-23-k2-estuche-de-transporte-para-2xtl30.html,https://www.photo24.fr/godox-cb-23-k2-etui-de-transport-pour-2xtl30.html,14.99,Godox
FT_009818,6952344226117,M01156,https://www.foto24.com/godox-cb56-bolsa-para-r200-y-ad200.html,https://www.photo24.fr/godox-cb56-sac-pour-r200-et-ad200.html,103.99,Godox
FT_009821,6952344226124,M01153,https://www.foto24.com/godox-cb57-bolsa-para-ad200-y-ad200-pro.html,https://www.photo24.fr/godox-cb57-sac-pour-ad200-et-ad200-pro.html,18.89,Godox
FT_005518,6952344218129,M00669,https://www.foto24.com/godox-cb14-bolsa-para-tripodes-para-flashes.html,https://www.photo24.fr/godox-cb14-sac-pour-trepieds-pour-flashs.html,16.99,Godox
FT_008774,6952344224120,M01101,https://www.foto24.com/godox-cb35-bolsa-de-transporte.html,https://www.photo24.fr/godox-cb35-sac-de-transport.html,124.99,Godox
FT_008775,6952344224137,M01173,https://www.foto24.com/godox-cb36-bolsa-para-equipo-de-iluminacion.html,https://www.photo24.fr/godox-cb36-sac-pour-equipement-d-eclairage.html,143.99,Godox
FT_010107,6952344226933,M01152,https://www.foto24.com/godox-cb70-bolsa-de-transporte-para-lc30.html,https://www.photo24.fr/godox-cb70-sac-de-transport-pour-lc30.html,32.99,Godox
FT_005813,6952344203187,M00614,https://www.foto24.com/godox-cf-07-kit-de-filtros-de-color-para-speedlite.html,https://www.photo24.fr/godox-cf-07-kit-de-filtres-de-couleur-pour-speedlite.html,11.99,Godox
FT_005168,6952344215050,M00616,https://www.foto24.com/cargador-godox-c20.html,https://www.photo24.fr/chargeur-godox-c20.html,20.99,Godox
FT_009081,6952344224199,M01239,https://www.foto24.com/godox-bpc-01-grip-cargador-con-mini-tripode.html,https://www.photo24.fr/godox-bpc-01-grip-chargeur-avec-mini-trepied.html,52.99,Godox
FT_005887,6952344221198,M00618,https://www.foto24.com/godox-cl-10-luz-led-de-ambiente-para-webcasting.html,https://www.photo24.fr/godox-cl-10-eclairage-led-d-ambiance-pour-webcasting.html,60.99,Godox
FT_005449,6952344217856,M00620,https://www.foto24.com/godox-v-11c-kit-de-filtros-de-gel-artisticos.html,https://www.photo24.fr/godox-v-11c-kit-de-filtres-de-gel-artistiques.html,14.89,Godox
FT_005519,6952344217788,M00622,https://www.foto24.com/godox-sa-11c-kit-de-filtros-de-color-para-s30.html,https://www.photo24.fr/godox-sa-11c-kit-de-filtres-de-couleur-pour-s30.html,16.99,Godox
FT_005520,6952344217795,M00624,https://www.foto24.com/godox-sa-11t-kit-de-filtros-de-color-para-s30.html,https://www.photo24.fr/godox-sa-11t-kit-de-filtres-de-couleur-pour-s30.html,17.99,Godox
FT_005450,6952344217863,M00625,https://www.foto24.com/godox-v-11t-kit-de-filtros-de-gel-correccion.html,https://www.photo24.fr/godox-v-11t-kit-de-filtres-de-gel-correcteurs.html,14.89,Godox
FT_005748,6952344219829,M00626,https://www.foto24.com/godox-cs-65d-softbox-esferico.html,https://www.photo24.fr/godox-cs-65d-softbox-spherique.html,74.99,Godox
FT_005749,6952344219836,M00627,https://www.foto24.com/godox-cs-85d-softbox-esferico.html,https://www.photo24.fr/godox-cs-85d-softbox-spherique.html,84.99,Godox
FT_005792,6952344218891,M00634,https://www.foto24.com/godox-dp1000iii-flash-de-estudio.html,https://www.photo24.fr/godox-dp1000iii-flash-de-studio.html,429.99,Godox
FT_005604,6952344218068,M00905,https://www.foto24.com/godox-dp400iii-flash-de-estudio.html,https://www.photo24.fr/godox-dp400iii-flash-de-studio.html,214.99,Godox
FT_005605,6952344218051,M00913,https://www.foto24.com/godox-dp600iii-flash-de-estudio.html,https://www.photo24.fr/godox-dp600iii-flash-de-studio.html,304.99,Godox
FT_005791,6952344218877,M00921,https://www.foto24.com/godox-dp800iii-flash-de-estudio.html,https://www.photo24.fr/godox-dp800iii-flash-de-studio.html,358.99,Godox
FT_005852,6952344220160,M01006,https://www.foto24.com/godox-dpu-105bs-difusor-reflector-plateado-y-negro-para-paraguas-105cm.html,https://www.photo24.fr/godox-dpu-105bs-diffuseur-reflecteur-argente-et-noir-pour-parapluie-105cm.html,16.99,Godox
FT_005848,6952344220122,M00896,https://www.foto24.com/godox-dpu-105t-difusor-para-paraguas-105cm.html,https://www.photo24.fr/godox-dpu-105t-diffuseur-pour-parapluie-105cm.html,9.99,Godox
FT_005853,6952344220177,M01030,https://www.foto24.com/godox-dpu-130bs-difusor-reflector-plateado-y-negro-para-paraguas-130cm.html,https://www.photo24.fr/godox-dpu-130bs-diffuseur-reflecteur-argente-et-noir-pour-parapluie-130cm.html,36.99,Godox
FT_005849,6952344220139,M00866,https://www.foto24.com/godox-dpu-130t-difusor-para-paraguas-130cm.html,https://www.photo24.fr/godox-dpu-130t-diffuseur-pour-parapluie-130cm.html,25.98,Godox
FT_005854,6952344220184,M01042,https://www.foto24.com/godox-dpu-165bs-difusor-reflector-plateado-y-negro-para-paraguas-165cm.html,https://www.photo24.fr/godox-dpu-165bs-diffuseur-reflecteur-argente-et-noir-pour-parapluie-165cm.html,40.99,Godox
FT_005850,6952344220146,M00897,https://www.foto24.com/godox-dpu-165t-difusor-para-paraguas-165cm.html,https://www.photo24.fr/godox-dpu-165t-diffuseur-pour-parapluie-165cm.html,15.99,Godox
FT_005851,6952344220153,M01014,https://www.foto24.com/godox-dpu-85bs-difusor-reflector-plateado-y-negro-para-paraguas-85cm.html,https://www.photo24.fr/godox-dpu-85bs-diffuseur-reflecteur-argente-et-noir-pour-parapluie-85cm.html,16.99,Godox
FT_005847,6952344220115,M01011,https://www.foto24.com/godox-dpu-85t-difusor-para-paraguas-85cm.html,https://www.photo24.fr/godox-dpu-85t-diffuseur-pour-parapluie-85cm.html,9.99,Godox
FT_005112,6952344219065,M00684,https://www.foto24.com/kit-de-iluminacion-de-estudio-godox-dsii-2xds300ii-1xds400ii.html,https://www.photo24.fr/kit-d-eclairage-studio-godox-dsii-2xds300ii-1xds400ii.html,544.99,Godox
FT_005614,6952344219300,M00688,https://www.foto24.com/godox-ec1200-cable-de-extension-para-el-flash-ad1200.html,https://www.photo24.fr/godox-ec1200-cable-de-rallonge-pour-le-flash-ad1200.html,119.99,Godox
FT_005796,6952344212332,M00779,https://www.foto24.com/godox-ec200-cable-de-extension-para-ad200-ad200pro.html,https://www.photo24.fr/godox-ec200-cable-d-extension-pour-ad200-ad200pro.html,70.99,Godox
FT_008157,6952344222461,M00847,https://www.foto24.com/godox-ec2400-cable-de-extension-para-h2400p-5m.html,https://www.photo24.fr/godox-ec2400-cable-d-extension-pour-h2400p-5m.html,108.99,Godox
FT_008158,6952344222478,M00875,https://www.foto24.com/godox-ec2400l-cable-de-extension-para-h2400p-10m.html,https://www.photo24.fr/godox-ec2400l-cable-d-extension-pour-h2400p-10m.html,168.99,Godox
FT_005716,6952344216682,M00749,https://www.foto24.com/adaptador-elinchrom-godox-el-ad400pro-para-ad400-pro.html,https://www.photo24.fr/adaptateur-elinchrom-godox-el-ad400pro-pour-ad400-pro.html,30.99,Godox
FT_009457,6952344224557,M01192,https://www.foto24.com/godox-em68-e-sport-microfono-condensador-rgb-usb.html,https://www.photo24.fr/godox-em68-e-sport-micro-a-condensateur-rgb-usb.html,99.99,Godox
FT_009458,6952344224540,M01190,https://www.foto24.com/godox-em68g-e-sport-microfono-condensador-rgb-usb.html,https://www.photo24.fr/godox-em68g-e-sport-micro-a-condensateur-rgb-usb.html,164.99,Godox
FT_009862,6952344225004,M01194,https://www.foto24.com/godox-es30-panel-led-e-sports-kit.html,https://www.photo24.fr/godox-es30-panneau-led-e-sports-kit.html,134.99,Godox
FT_005975,6952344221204,M00548,https://www.foto24.com/godox-es45-luz-led.html,https://www.photo24.fr/godox-es45-eclairage-led.html,158.99,Godox
FT_005821,6952344217931,M01045,https://www.foto24.com/godox-fl-sf30120-softbox-con-grid-difusor-y-bolsa-para-el-panel-led-flexible-fl150r.html,https://www.photo24.fr/godox-fl-sf30120-softbox-avec-grid-diffuseur-et-sac-pour-le-panneau-led-flexible-fl150r.html,37.99,Godox
FT_005818,6952344217948,M00938,https://www.foto24.com/godox-fl-sf3045-softbox-con-grid-difusor-y-bolsa-para-el-panel-led-flexible-fl60.html,https://www.photo24.fr/godox-fl-sf3045-softbox-avec-grid-diffuseur-et-sac-pour-le-panneau-led-flexible-fl60.html,31.99,Godox
FT_005819,6952344217955,M00985,https://www.foto24.com/godox-fl-sf4060-softbox-con-grid-difusor-y-bolsa-para-el-panel-led-flexible-fl100.html,https://www.photo24.fr/godox-fl-sf4060-softbox-avec-grid-diffuseur-et-sac-pour-le-panneau-led-flexible-fl100.html,37.99,Godox
FT_005820,6952344217962,M01024,https://www.foto24.com/godox-fl-sf6060-softbox-con-grid-difusor-y-bolsa-para-el-panel-led-flexible-fl150s.html,https://www.photo24.fr/godox-fl-sf6060-softbox-avec-grid-diffuseur-et-sac-pour-le-panneau-led-flexible-fl150s.html,41.99,Godox
